,area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap1_4,dist_gap1_5,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap2_4,dist_gap2_5,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap3_4,dist_gap3_5,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap4_4,dist_gap4_5,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap5_4,dist_gap5_5,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap6_4,dist_gap6_5,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap7_4,dist_gap7_5,dist_gap8_1,dist_gap8_2,dist_gap8_3,dist_gap8_4,dist_gap8_5,class,simi,diff,avg_dis1,avg_dis2,avg_dis3,avg_dis4,avg_dis5
134,3098.5,3325.5,3331.0,3298.5,3283.0,3425.0,3352.0,3295.0,3301.0625,75.69972255081441,33.07067782276167,-12.907408671265838,-61.78264414527071,-108.43494882292202,-157.7965214679426,158.19859051364818,120.25643716352928,94.00531899844816,13.038404810405298,3.1622776601683795,13.41640786499874,90.0222194794152,92.63368717696602,14.7648230602334,3.605551275463989,9.486832980505138,87.69264507357501,90.08884503644168,13.0,0.0,14.866068747318506,89.02246907382428,88.41379982785493,9.848857801796104,2.8284271247461903,10.770329614269007,96.04686356149271,91.00549433962765,12.083045973594572,2.0,10.44030650891055,86.0,93.43446901438462,15.652475842498529,2.0,11.40175425099138,89.1403387922662,95.00526301210895,12.36931687685298,1.4142135623730951,12.529964086141668,96.04686356149271,83.45058418010026,15.264337522473747,3.605551275463989,13.45362404707371,90.52071586106683,Complete,0.933,10.8081889925229,90.75,11.5,2.0,11.5,90.375
8,3415.5,3434.5,3462.5,3419.0,3371.0,3435.0,3541.5,3426.5,3438.1875,76.21840276434638,29.35775354279128,-13.736268305622572,-56.309932474020215,-109.17900802581072,-157.55724663470565,159.7174409110834,118.52311860631204,89.00561780022652,10.198039027185567,1.4142135623730951,6.4031242374328485,95.0,93.38094023943002,16.492422502470642,2.23606797749979,13.0,89.80534505250787,93.02150289046077,10.770329614269007,5.0,11.180339887498947,92.0,86.31338250816034,9.433981132056603,2.23606797749979,8.06225774829855,92.76313923105448,88.0,13.0,1.4142135623730951,12.0,89.08984229416954,91.2414379544733,12.529964086141668,1.4142135623730951,9.848857801796104,90.50966799187808,93.0,9.433981132056603,3.1622776601683795,8.246211251235321,92.0,85.56284240252891,12.083045973594572,1.0,12.083045973594572,89.8276126811795,Complete,0.9362,12.020090481736233,89.75,10.625,2.0,9.875,91.0
273,1334.0,1097.0,1215.0,1206.0,1018.0,1147.0,1435.0,1387.5,0.0,72.18111108547723,28.61045966596522,-14.534455080540122,-58.10920819815429,-99.46232220802564,-155.63754698468782,168.02386755579664,122.855721950433,101.17806086301516,38.3275357934736,37.48332962798263,38.2099463490856,102.0,102.59142264341595,68.01470429252781,38.28837943815329,50.93132631298737,90.50966799187808,88.0056816347672,34.785054261852174,25.495097567963924,56.22277118748239,91.08786966440702,84.21995013059554,30.886890422961,15.620499351813308,23.323807579381203,85.56284240252891,96.33275663033837,18.110770276274835,10.295630140987,32.2490309931942,90.08884503644168,77.62087348130012,24.839484696748443,12.041594578792296,22.47220505424423,66.48308055437865,90.0499861188218,55.44366510251645,36.40054944640259,20.0,101.04454463255304,85.14693182963201,16.278820596099706,36.23534186398688,45.0,110.34491379306978,Broken,0.7557,15.713648529255428,90.375,33.0,26.125,35.75,91.875
53,1558.0,3004.5,3372.0,3146.5,1551.0,1622.5,3120.0,3361.5,2592.0,75.14138555207533,30.173520029644333,-14.931417178137554,-68.40468955103232,-110.55604521958348,-157.21759426951832,162.25532837494308,118.30075576600638,90.0,13.41640786499874,5.385164807134504,12.16552506059644,90.00555538409837,90.52071586106683,13.41640786499874,3.0,13.0,90.60905032059436,92.04890004774636,11.704699910719626,2.23606797749979,11.6619037896906,91.00549433962765,82.13403679352427,10.770329614269007,1.0,11.704699910719626,90.68627239003708,87.05170877128145,14.560219778561036,1.4142135623730951,16.278820596099706,88.0056816347672,87.69264507357501,11.40175425099138,1.0,9.899494936611664,86.97700845625813,88.02272433866155,10.770329614269007,1.4142135623730951,11.704699910719626,87.00574693662483,79.2464510246358,11.40175425099138,1.0,15.264337522473747,81.39410298049853,Complete,0.8638,22.441538220603828,86.875,10.5,1.875,12.25,87.875
261,3798.5,3756.5,3273.5,2201.5,2788.0,2418.0,888.0,1844.0,0.0,75.71890426402918,28.61045966596522,2.8624052261117474,-58.3924977537511,-96.88172363063696,-145.75096699318806,156.92958775017536,118.95099520746682,85.00588214941364,8.246211251235321,4.47213595499958,4.47213595499958,87.02298546935747,77.07788269017254,9.055385138137416,8.48528137423857,8.94427190999916,74.96665925596525,77.3692445355388,26.92582403567252,21.40093455903269,9.219544457292889,83.05419917138447,70.00714249274856,2.8284271247461903,1.0,45.65084884205331,81.34494452638098,67.00746227100382,14.422205101855956,16.1245154965971,13.152946437965904,61.5223536610881,76.57675887630658,14.212670403551895,16.492422502470642,32.202484376209235,79.02531240052139,90.0222194794152,23.40939982143925,7.0,21.18962010041709,85.32877591996736,79.30952023559341,14.866068747318506,15.0,13.601470508735444,76.4198926981712,Broken,0.6493,37.15073763614723,77.625,11.75,11.0,18.125,78.25
190,3427.0,3299.5,3375.0,3346.5,3442.5,3376.5,3225.5,3412.5,3363.125,73.61045966596522,28.61045966596522,-16.11341823308929,-61.85839876773828,-112.2034785320574,-151.3895403340348,164.8459319496874,123.40782458970894,95.0,16.492422502470642,4.47213595499958,18.43908891458577,95.0,89.80534505250787,16.1245154965971,1.4142135623730951,10.63014581273465,91.28526715741155,93.02150289046077,13.341664064126334,1.0,11.180339887498947,88.05112151472007,88.3911760301898,15.811388300841896,1.0,13.038404810405298,96.54014708917737,87.09190547921202,13.038404810405298,1.4142135623730951,11.6619037896906,86.05230967266364,89.10667763978185,17.0,0.0,14.317821063276352,91.21951545584967,92.04890004774636,13.0,1.0,14.866068747318506,90.0222194794152,81.34494452638098,12.529964086141668,3.0,15.652475842498529,89.10667763978185,Complete,0.9484,19.87886997013289,89.25,12.875,1.5,13.25,90.75
14,3239.0,3258.5,3255.5,3287.5,3401.5,3343.5,3256.5,3257.0,3287.375,74.64986350757557,32.7352262721076,-16.460014812040036,-68.4286928087454,-107.35402463626131,-154.5366549381284,161.565051177078,120.17352002964432,91.00549433962765,11.04536101718726,4.123105625617661,10.04987562112089,91.00549433962765,93.38094023943002,12.083045973594572,5.0,12.041594578792296,92.63368717696602,93.00537618869136,7.071067811865476,1.4142135623730951,6.4031242374328485,89.05054744357274,92.69843580125828,9.219544457292889,0.0,6.324555320336759,87.68124086713189,87.0,13.0,4.123105625617661,11.180339887498947,92.00543462209176,95.4829827770373,15.524174696260024,4.123105625617661,14.422205101855956,95.4829827770373,88.05112151472007,12.529964086141668,4.242640687119285,10.816653826391969,90.00555538409837,86.37129152675674,11.704699910719626,1.4142135623730951,12.083045973594572,91.96738552334736,Complete,0.9568,12.004331834244285,90.625,10.25,2.875,10.125,90.875
39,3509.5,3537.0,3515.5,3570.0,3571.0,3470.5,3426.0,3518.0,3514.6875,73.30075576600639,25.144785630678943,-10.619655276155134,-61.85839876773828,-107.65012421993012,-156.80140948635182,159.7174409110834,118.36904629327856,92.02173656261871,13.341664064126334,5.0990195135927845,11.180339887498947,95.00526301210895,96.87620966986684,13.892443989449804,0.0,13.341664064126334,96.20810776644556,88.0,12.0,1.0,10.44030650891055,90.0222194794152,89.10667763978185,12.206555615733702,1.0,14.317821063276352,92.02173656261871,92.00543462209176,10.0,1.0,7.280109889280518,87.0,87.78382538941898,12.083045973594572,1.4142135623730951,11.31370849898476,88.3911760301898,94.00531899844816,13.92838827718412,2.23606797749979,11.40175425099138,96.0,82.80700453464067,14.212670403551895,3.1622776601683795,11.6619037896906,87.20665112249179,Complete,0.9875,5.3823416558925565,90.0,11.0,1.75,11.0,91.375
86,3179.0,3257.5,3157.0,3158.0,3158.5,3203.0,3050.5,3145.0,3163.5625,72.97947438848014,26.56505117707799,-12.01147838636544,-60.70863782901574,-108.03428556712988,-156.644435140714,161.565051177078,118.81079374297306,94.00531899844816,16.492422502470642,6.082762530298219,14.560219778561036,93.00537618869136,96.87620966986684,10.295630140987,2.23606797749979,12.206555615733702,93.38094023943002,92.00543462209176,7.071067811865476,1.0,6.4031242374328485,89.05054744357274,93.38094023943002,9.848857801796104,1.0,11.704699910719626,93.33809511662427,89.02246907382428,14.317821063276352,2.23606797749979,13.92838827718412,91.02197536858888,91.2414379544733,11.40175425099138,0.0,7.615773105863909,90.50966799187808,96.02083107326244,10.770329614269007,1.4142135623730951,13.038404810405298,97.0051545022222,91.92388155425118,8.246211251235321,1.4142135623730951,11.40175425099138,92.63368717696602,Complete,0.9366,14.090175031337449,92.75,9.5,1.75,10.875,92.25
38,3272.0,3257.5,3175.0,3328.0,3238.0,3165.5,3114.0,3232.5,3222.8125,78.46537934635528,30.34324888423958,-15.255118703057777,-68.87528085392752,-113.19859051364818,-153.434948822922,161.91655461695134,120.17352002964432,93.08598175880188,12.649110640673518,3.1622776601683795,11.04536101718726,96.02083107326244,92.69843580125828,8.94427190999916,2.23606797749979,10.295630140987,91.92388155425118,93.00537618869136,9.486832980505138,1.0,8.06225774829855,92.02173656261871,88.52683209061533,10.0,0.0,9.219544457292889,89.9388681271896,92.13576938409967,16.15549442140351,8.54400374531753,15.524174696260024,91.26883367283708,91.28526715741155,13.41640786499874,3.0,13.45362404707371,92.63368717696602,90.0222194794152,10.198039027185567,0.0,9.0,88.0056816347672,86.97700845625813,10.770329614269007,0.0,9.848857801796104,88.3911760301898,Complete,0.917,16.326229757750184,90.625,9.75,2.125,10.5,90.875
173,3340.0,3337.0,3288.5,3421.5,3471.5,3517.0,3469.0,3468.5,3414.125,71.93952806380082,33.36636600105956,-17.102728969052375,-64.98310652189998,-111.80140948635182,-155.55604521958347,164.21924669048462,123.6900675259798,93.00537618869136,10.198039027185567,3.1622776601683795,7.211102550927978,93.02150289046077,90.78546139112804,9.899494936611664,1.4142135623730951,15.0,88.52683209061533,96.08329719571452,4.123105625617661,1.4142135623730951,9.055385138137416,94.0,85.58621384311844,9.848857801796104,1.0,8.54400374531753,91.43850392476902,93.00537618869136,11.180339887498947,2.0,9.219544457292889,91.00549433962765,93.38094023943002,16.492422502470642,1.4142135623730951,10.770329614269007,89.1403387922662,92.0,14.317821063276352,1.0,13.152946437965904,89.00561780022652,86.31338250816034,16.278820596099706,5.830951894845301,15.0,84.29116205154607,Complete,0.9439,13.182436615687791,91.0,9.5,1.875,10.75,89.875
62,3533.5,3445.0,3424.5,3427.5,3546.0,3558.5,3420.0,3447.0,3475.25,73.30075576600639,23.19859051364819,-17.41797079220284,-61.55707137563666,-107.02052561151986,-155.4622715234222,164.21924669048462,119.6044507460049,90.0,14.560219778561036,7.0,14.560219778561036,94.00531899844816,89.87213138676528,9.848857801796104,2.23606797749979,10.44030650891055,89.80534505250787,92.0,7.211102550927978,1.0,8.06225774829855,91.00549433962765,87.69264507357501,10.770329614269007,1.4142135623730951,13.0,86.97700845625813,90.0222194794152,13.92838827718412,0.0,12.0,92.0869154657707,92.76313923105448,12.083045973594572,1.0,12.16552506059644,90.52071586106683,94.0,15.811388300841896,2.0,13.92838827718412,94.04786015641186,83.45058418010026,10.0,2.23606797749979,9.433981132056603,83.48652585896721,Complete,0.9452,13.84696756854014,89.625,9.625,2.0,11.375,89.875
36,1583.5,3051.5,3339.0,3138.0,3340.5,3234.0,3212.5,1547.0,2805.75,74.05460409907715,27.5528115767178,-11.309932474020211,-66.94869908352698,-111.3706222693432,-153.92464441605125,156.3706222693432,118.52311860631204,90.00555538409837,12.36931687685298,6.324555320336759,11.04536101718726,92.00543462209176,94.76286192385707,10.44030650891055,4.47213595499958,10.295630140987,95.4829827770373,93.08598175880188,7.0,1.0,10.0,92.04890004774636,86.37129152675674,15.264337522473747,4.123105625617661,12.727922061357855,91.28526715741155,88.09086218218096,13.601470508735444,4.123105625617661,10.04987562112089,88.09086218218096,87.0,14.7648230602334,1.4142135623730951,11.31370849898476,92.63368717696602,89.00561780022652,5.830951894845301,1.0,5.385164807134504,87.05170877128145,86.27861844049197,12.206555615733702,5.0,13.341664064126334,91.28526715741155,Complete,0.896,10.066493440286893,89.125,10.5,3.25,10.25,91.0
2,3345.0,3461.0,3407.5,3359.0,3431.5,3375.5,3390.5,3372.0,3392.75,76.7594800848128,30.173520029644333,-12.264773727892402,-59.47029410006589,-106.58733855692742,-153.97040780848653,162.97947438848016,118.07248693585296,87.00574693662483,10.44030650891055,2.23606797749979,8.06225774829855,91.02197536858888,94.75230867899737,13.0,1.4142135623730951,15.297058540778355,91.92388155425118,94.04786015641186,11.180339887498947,2.23606797749979,10.04987562112089,92.00543462209176,92.63368717696602,12.649110640673518,1.0,9.486832980505138,93.38094023943002,88.02272433866155,12.36931687685298,3.1622776601683795,13.92838827718412,93.02150289046077,91.2414379544733,10.816653826391969,2.0,9.219544457292889,92.63368717696602,90.0499861188218,15.556349186104043,3.0,12.529964086141668,91.0494371207203,89.09545442950498,12.083045973594572,1.0,11.6619037896906,91.93475947648965,Complete,0.9409,11.100958915227384,90.625,10.375,1.875,10.875,91.75
321,881.5,1890.0,939.5,2971.0,4624.0,3576.0,683.5,947.0,0.0,85.46222749209335,50.44033203100551,-7.001267557495338,-60.376251248826186,-98.9726266148964,-150.25511870305778,163.2173558547293,127.23483398157468,69.06518659932803,13.0,9.486832980505138,13.152946437965904,67.02984409947557,72.42237223399962,24.20743687382041,19.026297590440446,13.92838827718412,70.2922470831599,57.0087712549569,14.0356688476182,11.04536101718726,14.560219778561036,61.07372593840988,60.74537019394976,15.811388300841896,14.560219778561036,16.55294535724685,60.95900261651269,61.07372593840988,12.16552506059644,12.16552506059644,23.53720459187964,69.35416353759881,60.876925020897694,14.422205101855956,4.123105625617661,4.47213595499958,53.60037313302959,68.3593446428504,11.04536101718726,8.602325267042627,15.652475842498529,65.06919393998976,74.51845409024533,17.88854381999832,10.198039027185567,9.486832980505138,62.96824596572466,Unrecognizable,0.8593,20.926577588700685,65.125,14.625,10.875,13.375,63.375
81,3239.0,3336.0,3429.0,3298.0,3334.5,3363.0,3466.5,3356.5,3352.8125,74.35775354279127,31.184974658738387,-15.592810939266348,-65.65891006330749,-108.06047193619918,-159.19320898728878,156.644435140714,119.87599269168943,93.0,12.16552506059644,2.23606797749979,12.083045973594572,92.00543462209176,96.93812459502196,12.649110640673518,0.0,7.810249675906654,88.41379982785493,93.00537618869136,9.486832980505138,3.0,8.06225774829855,89.00561780022652,91.93475947648965,11.04536101718726,1.0,12.529964086141668,93.33809511662427,92.0869154657707,11.40175425099138,4.123105625617661,12.36931687685298,94.0,91.21951545584967,13.601470508735444,1.0,8.94427190999916,96.33275663033837,97.0051545022222,9.219544457292889,1.0,10.295630140987,96.00520819205592,82.02438661763951,10.0,1.4142135623730951,8.94427190999916,85.14693182963201,Complete,0.9525,14.2650773890154,91.875,9.875,1.625,9.625,91.625
7,3432.0,3365.5,3377.5,3477.0,3427.0,3547.0,3388.0,3632.5,3455.8125,72.71850162818336,29.1676133795778,-13.736268305622572,-62.35402463626132,-108.82471001824008,-153.434948822922,162.71850162818336,116.00334584451144,94.02127418834527,7.071067811865476,2.23606797749979,9.219544457292889,96.00520819205592,94.11163583744572,12.36931687685298,3.605551275463989,13.92838827718412,96.17692030835671,88.02272433866155,10.770329614269007,1.0,11.04536101718726,88.0056816347672,89.10667763978185,11.180339887498947,1.4142135623730951,12.206555615733702,91.21951545584967,91.0494371207203,14.866068747318506,3.0,11.04536101718726,94.02127418834527,90.52071586106683,14.7648230602334,1.0,11.180339887498947,89.80534505250787,94.02127418834527,15.132745950421556,4.123105625617661,15.033296378372908,95.00526301210895,91.21951545584967,11.6619037896906,2.23606797749979,10.295630140987,99.0050503762308,Complete,0.9695,15.035505548603188,91.375,10.375,2.125,11.5,93.5
28,3363.5,3290.5,3111.0,3293.0,3415.5,3402.0,1798.5,3390.5,3133.0625,73.49563861824498,30.173520029644333,-17.650124219930124,-58.81502534126161,-111.1247191460725,-156.50143432404792,159.3045492659367,118.6104596659652,87.0,9.848857801796104,0.0,6.082762530298219,92.00543462209176,95.46203433826454,14.142135623730953,2.0,9.486832980505138,94.75230867899737,96.08329719571452,9.0,2.0,10.198039027185567,91.0494371207203,89.10667763978185,9.848857801796104,1.4142135623730951,8.94427190999916,89.10667763978185,89.05054744357274,12.36931687685298,2.8284271247461903,12.16552506059644,89.05054744357274,85.56284240252891,11.704699910719626,1.0,9.486832980505138,88.3911760301898,86.02325267042627,15.524174696260024,2.23606797749979,14.317821063276352,85.00588214941364,84.8999411071645,10.295630140987,0.0,10.770329614269007,86.27861844049197,Complete,0.9326,11.093259286338666,88.875,9.5,1.25,9.75,89.25
146,3117.5,3208.0,3377.5,3334.5,3299.5,3421.5,3360.5,3255.0,3296.75,74.05460409907715,29.291362170984254,-14.349332042947134,-63.43494882292201,-110.95577673063218,-156.50143432404792,159.04422326936782,116.565051177078,93.0,7.0,4.242640687119285,10.0,95.0473566176356,94.11163583744572,12.36931687685298,1.0,11.180339887498947,88.41379982785493,91.00549433962765,12.083045973594572,3.0,13.601470508735444,88.05112151472007,82.13403679352427,13.601470508735444,2.0,13.038404810405298,90.60905032059436,85.00588214941364,11.180339887498947,2.0,9.219544457292889,86.02325267042627,89.10667763978185,12.041594578792296,3.1622776601683795,12.083045973594572,85.58621384311844,93.0,13.92838827718412,2.23606797749979,11.04536101718726,89.05054744357274,88.45903006477066,15.811388300841896,4.0,16.401219466856727,91.21951545584967,Complete,0.9206,10.802119324930514,89.375,10.5,2.625,11.875,89.0
277,1127.0,1317.0,3545.5,1625.0,962.0,3241.5,1317.0,1682.5,0.0,79.99202019855866,29.62374875117381,-15.255118703057777,-57.144278049567006,-103.57043438516148,-146.04094018032373,163.66395711028153,126.6897228324758,82.00609733428362,28.635642126552707,25.317977802344327,24.186773244895647,88.05112151472007,90.55385138137416,33.61547262794322,16.278820596099706,32.449961479175904,96.87620966986684,81.0,12.206555615733702,9.433981132056603,8.54400374531753,65.92419889539804,83.45058418010026,12.083045973594572,14.560219778561036,12.206555615733702,48.41487374764082,114.54256850621084,92.19544457292888,82.21921916437786,13.45362404707371,82.15229759416349,69.65629906907199,8.54400374531753,8.54400374531753,20.0,66.21933252457322,84.01190391843289,20.615528128088304,26.248809496813376,27.202941017470888,82.15229759416349,61.587336360651285,25.179356624028344,19.6468827043885,24.35159132377184,101.13851887386922,Broken,0.7729,25.52247081157664,83.0,29.5,24.875,20.0,78.5
